FORM_TYPE,SENDER_ID,FILER_ID,ENTITY_CD,FILER_NAML,FILER_NAMF,RPT_DATE,LS_BEG_YR,LS_END_YR,FIRM_NAME,AMEND_ID,QUAL_DATE,EFF_DATE
F603,E01997,E01997,LEM,COUNTY WELFARE DIRECTORS ASSOCIATION OF CALIFORNIA (CWDA),,2/23/2001 12:00:00 AM,2001,2002,,0,2/23/2001 12:00:00 AM,
F603,E24609,E24609,LEM,United Farm Workers of America AFL-CIO,,1/3/2001 12:00:00 AM,2001,2002,,1,,
F603,E00021,E00021,LEM,Consumer Attorneys of California,,12/18/2002 12:00:00 AM,2003,2004,,0,,
F603,E24604,E24604,LEM,Western Manufactured Housing Communities Association,,12/11/2002 12:00:00 AM,2003,2004,,0,1/1/2003 12:00:00 AM,
F603,C27596,C27596,LEM,COUNTY HEALTH EXECUTIVES ASSOCIATION OF CALIFORNIA,,12/11/2002 12:00:00 AM,2003,2004,,0,1/1/1998 12:00:00 AM,
F603,1234326,1234326,LEM,COMMUNICATIONS WORKERS OF AMERICA LOCAL 9509,,12/10/2002 12:00:00 AM,2003,2004,,0,,
F603,E24708,E24708,LEM,Cabazon Band of Mission Indians,,1/19/2002 12:00:00 AM,2001,2002,,0,,
F603,C27756,C27756,,FRIENDS OF THE RIVER,,1/31/2002 12:00:00 AM,2001,2002,,0,4/1/2001 12:00:00 AM,
F603,E24687,E24687,LEM,REGIONAL COUNCIL OF RURAL COUNTIES (RCRC) AND ITS JOINT POWERS AUTHORITIES,,2/7/2002 12:00:00 AM,2001,2002,,0,1/1/2000 12:00:00 AM,
F603,E24542,E24542,LEM,The Nature Conservancy,,5/23/2001 12:00:00 AM,2001,2002,,0,,
F603,E00823,E00823,LEM,Union of American Physicians and Dentists,,6/1/2001 12:00:00 AM,2001,2002,,1,,
F603,E00823,E00823,LEM,Union of American Physicians and Dentists,,6/1/2001 12:00:00 AM,2001,2002,,2,,
F603,E24587,E24587,LEM,LOS ANGELES COUNTY / DISTRICT ATTORNEY'S OFFICE,,7/6/2001 12:00:00 AM,2001,2002,,0,,5/22/2001 12:00:00 AM
F603,E24649,E24649,LEM,SANTA CLARA VALLEY TRANSPORTATION AUTHORITY,,12/11/2002 12:00:00 AM,2003,2004,,0,,
F603,E00789,E00789,LEM,California State Council of Service Employees E00789,,4/5/2002 12:00:00 AM,2001,2002,,3,1/1/1990 12:00:00 AM,
F603,E00823,E00823,LEM,Union of American Physicians and Dentists,,4/5/2002 12:00:00 AM,2001,2002,,3,,
F603,E21972,E21972,LEM,American Heart Association,,4/5/2002 12:00:00 AM,2001,2002,,9,,
F603,E00913,E00913,LEM,State Building & Construction Trades Council of California,,4/5/2002 12:00:00 AM,2001,2002,,2,,
F603,1243812,1243812,LCO,Affordable Housing Collaborative,,4/5/2002 12:00:00 AM,2001,2002,,0,1/1/2002 12:00:00 AM,
F603,E00259,E00259,LEM,California Nurses Association,,10/1/2002 12:00:00 AM,2001,2002,,3,,
F603,E24749,E24749,LEM,AIDS HEALTHCARE FOUNDATION,,12/24/2002 12:00:00 AM,2003,2004,,0,,
F603,E21864,E21864,LEM,"CALIFORNIA RIFLE AND PISTOL ASSOCIATION, INC.",,12/24/2002 12:00:00 AM,2003,2004,,0,,
F603,E24668,E24668,LEM,CONOCOPHILLIPS,,12/24/2002 12:00:00 AM,2003,2004,,0,,
F603,E00981,E00981,LEM,California School Employees Association,,12/21/2000 12:00:00 AM,2001,2002,,0,,
F603,E24547,E24547,LEM,UNIVERSITY OF SOUTHERN CALIFORNIA THE,,12/21/2000 12:00:00 AM,2000,2001,,0,12/21/2000 12:00:00 AM,
F603,E00254,E00254,LEM,CALIFORNIA MUNICIPAL UTILITIES ASSOCIATION,,12/21/2000 12:00:00 AM,2000,2002,,0,12/1/2000 12:00:00 AM,
F603,C00543,C00543,LEM,Jewish Public Affairs Committee of California,,12/26/2000 12:00:00 AM,2001,2002,,0,1/1/1999 12:00:00 AM,
F603,C28289,C28289,LEM,"California Correctional Supervisors Organization, Inc.",,12/18/2002 12:00:00 AM,2003,2004,,0,12/1/2002 12:00:00 AM,
F603,E00473,E00473,LEM,GENERAL MOTORS CORPORATION,,12/17/2002 12:00:00 AM,2003,2004,,0,,
F603,C26750,C26750,LEM,BURLINGTON NORTHERN SANTA FE RAILWAY COMPANY,,12/18/2002 12:00:00 AM,2003,2004,,0,,
F603,E00981,E00981,LEM,California School Employees Association,,12/18/2002 12:00:00 AM,2003,2004,,0,,
F603,E00207,E00207,LEM,California Federation of Teachers,,12/18/2002 12:00:00 AM,2003,2004,,0,,
F603,E00913,E00913,LEM,State Building & Construction Trades Council of California,,12/18/2002 12:00:00 AM,2003,2004,,0,,
F603,1223078,1223078,LEM,RIVERSIDE COUNTY SHERIFF'S DEPARTMENT,,10/15/2002 12:00:00 AM,2003,2004,,0,1/1/2003 12:00:00 AM,
F603,1240089,1240089,LEM,University of California Student Association,,10/28/2002 12:00:00 AM,2003,2004,,0,1/1/2003 12:00:00 AM,
F603,E24710,E24710,LEM,CALIFORNIA PRIMARY CARE ASSOCIATION,,11/7/2002 12:00:00 AM,2003,2004,,0,4/14/1995 12:00:00 AM,
F603,E24691,E24691,LEM,California National Organization for Women,,12/20/2002 12:00:00 AM,2003,2004,,0,,
F603,E00259,E00259,LEM,California Nurses Association,,12/20/2002 12:00:00 AM,2003,2004,,0,,
F603,E01982,E01982,LEM,PACIFIC GAS AND ELECTRIC COMPANY,,12/22/2002 12:00:00 AM,2003,2004,,0,,
F603,C24730,C24730,LEM,Natural Resources Defense Council,,1/2/2001 12:00:00 AM,2001,2002,,0,,
F603,E00751,E00751,LCO,Sierra Club,,1/2/2001 12:00:00 AM,2001,2002,,0,1/1/1999 12:00:00 AM,
F603,1235595,1235595,LEM,California State Conference of Branches of NAACP,,12/20/2002 12:00:00 AM,2003,2004,,0,,
F603,E22851,E22851,LEM,"FARMERS GROUP, INC.",,12/24/2002 12:00:00 AM,2003,2004,,0,,
F603,E01852,E01852,LEM,"HOUSEHOLD (aka HOUSEHOLD INTERNATIONAL, INC.)",,12/24/2002 12:00:00 AM,2003,2004,,0,,
F603,E24732,E24732,LEM,PFIZER INC.,,12/24/2002 12:00:00 AM,2003,2004,,0,,
F603,1237027,1237027,LEM,VALERO ENERGY CORPORATION,,12/24/2002 12:00:00 AM,2003,2004,,0,,
F603,E24747,E24747,LEM,WESTERN STATES PETROLEUM ASSOCIATION,,12/24/2002 12:00:00 AM,2003,2004,,0,,
F603,E01068,E01068,LEM,"MERCK & CO., INC. including MERCK HUMAN HEALTH DIVISION and MEDCO HEALTH SOLUTIONS INC. ('MEDCO HEALTH') AND MEDCO CAL",,12/24/2002 12:00:00 AM,2003,2004,,0,,
F603,E21972,E21972,LEM,American Heart Association,,2/15/2002 12:00:00 AM,2001,2002,,7,,
F603,E21972,E21972,LEM,American Heart Association,,2/15/2002 12:00:00 AM,2001,2002,,8,,
F603,E24730,E24730,LEM,Alliance of Automobile Manufacturers,,3/1/2002 12:00:00 AM,2001,2002,,1,,
F603,E01348,E01348,LEM,California Faculty Association,,7/17/2001 12:00:00 AM,2001,2002,,2,,
F603,E00235,E00235,LEM,CALIFORNIA LAND TITLE ASSOCIATION,,12/5/2002 12:00:00 AM,2003,2004,,0,,
F603,E24497,E24497,LEM,"Protection and Advocacy, Inc",,4/30/2002 12:00:00 AM,2001,2002,,3,,
F603,E00823,E00823,LEM,Union of American Physicians and Dentists,,4/30/2002 12:00:00 AM,2001,2002,,4,,
F603,1222759,1222759,LEM,UNIVERSAL CARE,,12/28/2000 12:00:00 AM,2001,2002,,0,1/31/2000 12:00:00 AM,
F603,E00789,E00789,LEM,California State Council of Service Employees E00789,,12/28/2000 12:00:00 AM,2001,2002,,0,1/1/1990 12:00:00 AM,
F603,E00062,E00062,LEM,AUTOMOBILE CLUB OF SOUTHERN CALIFORNIA/INTERINSURANCE EXCHANGE OF THE AUTOMOBILE CLUB/ACSC MANAGEMENT SERVICES INC.,,12/29/2000 12:00:00 AM,2001,2002,,0,12/29/2000 12:00:00 AM,
F603,C27623,C27623,LEM,CALIFORNIA ALLIANCE FOR PRIDE & EQUALITY (CAPE),,12/29/2000 12:00:00 AM,2001,2002,,0,12/31/1998 12:00:00 AM,
F603,E00823,E00823,LEM,Union of American Physicians and Dentists,,12/18/2002 12:00:00 AM,2003,2004,,0,,
F603,E00085,E00085,LEM,Planning and Conservation League,,12/18/2002 12:00:00 AM,2003,2004,,0,,
F603,C24730,C24730,LEM,Natural Resources Defense Council,,12/18/2002 12:00:00 AM,2003,2004,,0,,
F603,E00066,E00066,LEM,BANKAMERICA CORPORATION/BANK OF AMERICA NT&SA,,12/19/2002 12:00:00 AM,2003,2004,,0,,
F603,E24581,E24581,LEM,URBAN COUNTIES CAUCUS,,11/18/2002 12:00:00 AM,2003,2004,,0,,
F603,E24669,E24669,LEM,CALIFORNIA PUBLIC INTEREST RESEARCH GROUP (CALPIRG),,11/19/2002 12:00:00 AM,2003,2004,,0,,
F603,E00062,E00062,LEM,AUTOMOBILE CLUB OF SOUTHERN CALIFORNIA/INTERINSURANCE EXCHANGE OF THE AUTOMOBILE CLUB/ACSC MANAGEMENT SERVICES INC.,,11/22/2002 12:00:00 AM,2003,2004,,0,11/22/2002 12:00:00 AM,
F603,E23020,E23020,LEM,COMMITTEE ON MORAL CONCERNS,,11/27/2002 12:00:00 AM,2003,2004,,0,,
F603,1244013,1244013,LEM,National Council of La Raza,,11/27/2002 12:00:00 AM,2003,2004,,0,,
F603,E21972,E21972,LEM,American Heart Association,,1/2/2001 12:00:00 AM,2001,2002,,0,,
F603,E24730,E24730,LEM,Alliance of Automobile Manufacturers Inc.,,1/2/2001 12:00:00 AM,2001,2002,,0,,
F603,E22568,E22568,LEM,California State Council of Laborers,,1/2/2001 12:00:00 AM,2001,2002,,0,,
F603,E24628,E24628,LEM,ASSOCIATION OF REGIONAL CENTER AGENCIES,,12/24/2002 12:00:00 AM,2003,2004,,0,,
F603,1231878,1231878,LEM,CALIFORNIA COUNCIL OF THE ALZHEIMER'S ASSOCIATION,,12/26/2002 12:00:00 AM,2003,2004,,0,,
F603,E00789,E00789,LEM,California State Council of Service Employees E00789,,3/8/2002 12:00:00 AM,2001,2002,,1,1/1/1990 12:00:00 AM,
F603,E00582,L00081,LEM,LOS ANGELES COUNTY - CHIEF ADMINISTRATIVE OFFICE,,3/18/2002 12:00:00 AM,2001,2002,,0,,2/1/2002 12:00:00 AM
F603,E00085,E00085,LEM,Planning and Conservation League,,9/25/2001 12:00:00 AM,2001,2002,,1,,
F603,E24497,E24497,LEM,Protection and Advocacy Inc,,10/30/2001 12:00:00 AM,2001,2002,,2,,
F603,E00913,E00913,LEM,State Building & Construction Trades Council of California,,10/31/2001 12:00:00 AM,2001,2002,,1,,
F603,E00913,E00913,LEM,State Building & Construction Trades Council of California,,1/2/2001 12:00:00 AM,2001,2002,,0,,
F603,E00259,E00259,LEM,California Nurses Association,,1/2/2001 12:00:00 AM,2001,2002,,0,,
F603,E24593,E24593,LEM,American Federation of State County and Municipal Employees AFL-CIO,,1/2/2001 12:00:00 AM,2001,2002,,0,,
F603,E24497,E24497,LEM,Protection and Advocacy Inc,,1/2/2001 12:00:00 AM,2001,2002,,0,,
F603,E00307,E00307,LEM,CALIFORNIA STATE AUTOMOBILE ASSOCIATION AND CALIFORNIA STATE AUTOMOBILE ASSOCIATION INTER-INSURANCE BUREAU,,12/26/2002 12:00:00 AM,2003,2004,,0,,
F603,E00051,E00051,LEM,ASSOCIATION OF CALIFORNIA SCHOOL ADMINISTRATORS,,12/20/2002 12:00:00 AM,2003,2004,,0,,
F603,L25921,L25921,,Perez,Judith A.,12/26/2002 12:00:00 AM,2002,2004,,0,12/5/2002 12:00:00 AM,
F603,E00352,E00352,LEM,ChevronTexaco Corporation and its subsidiaries,,12/17/2002 12:00:00 AM,2003,2004,,0,,
F603,E00397,E00397,LEM,CALIFORNIA STATE ASSOCIATION OF COUNTIES,,12/17/2002 12:00:00 AM,2003,2004,,0,,
F603,E24506,E24506,LEM,CENTER FOR PUBLIC INTEREST LAW/CHILDREN'S ADVOCACY INSTITUTE/UNIVERSITY OF SAN DIEGO,,12/12/2002 12:00:00 AM,2003,2004,,0,,
F603,E01348,E01348,LEM,California Faculty Association,,5/31/2002 12:00:00 AM,2001,2002,,3,,
F603,E24542,E24542,LEM,The Nature Conservancy,,6/13/2002 12:00:00 AM,2001,2002,,1,,
F603,E01982,E01982,LEM,PACIFIC GAS AND ELECTRIC COMPANY,,7/16/2003 12:00:00 AM,2003,2004,,3,,
F603,E01982,E01982,LEM,PACIFIC GAS AND ELECTRIC COMPANY,,12/16/2003 12:00:00 AM,2003,2004,,4,,
F603,E00582,L00081,LEM,COUNTY OF LOS ANGELES,,12/18/2003 12:00:00 AM,2003,2004,,0,11/3/2003 12:00:00 AM,11/3/2003 12:00:00 AM
F603,C26733,C26733,LEM,IBM CORPORATION,,2/26/2003 12:00:00 AM,2003,2004,,2,3/1/2003 12:00:00 AM,
F603,C26733,C26733,LEM,IBM CORPORATION,,2/26/2003 12:00:00 AM,2003,2004,,3,3/1/2003 12:00:00 AM,
F603,E24691,E24691,LEM,California National Organization for Women,,8/3/2004 12:00:00 AM,2003,2004,,1,4/12/2004 12:00:00 AM,
F603,E00169,E00169,LEM,CALIFORNIA CHAMBER OF COMMERCE,,2/9/2004 12:00:00 AM,2003,2004,,2,11/1/2002 12:00:00 AM,
F603,E01982,E01982,LEM,PACIFIC GAS AND ELECTRIC COMPANY,,12/22/2002 12:00:00 AM,2003,2004,,5,,
F603,1235595,1235595,LEM,California State Conference of Branches of NAACP,,3/2/2004 12:00:00 AM,2003,2004,,2,,
F603,1235595,1235595,LEM,California State Conference of Branches of NAACP,,3/10/2004 12:00:00 AM,2003,2004,,3,,
F603,E00169,E00169,LEM,CALIFORNIA CHAMBER OF COMMERCE,,4/27/2004 12:00:00 AM,2003,2004,,4,11/1/2002 12:00:00 AM,
F603,E24497,E24497,LEM,"Protection and Advocacy, Inc",,4/30/2004 12:00:00 AM,2003,2004,,4,,
F603,E24691,E24691,LEM,California National Organization for Women,,8/4/2004 12:00:00 AM,2003,2004,,2,4/12/2004 12:00:00 AM,
F603,E24500,E24500,LEM,WESTERN PLANT HEALTH ASSOCIATION,,12/16/2004 12:00:00 AM,2005,2006,,0,,
F603,E00054,E00054,LEM,ASSOCIATION OF INDEPENDENT CALIFORNIA COLLEGES & UNIVERSITIES (AICCU),,12/28/2002 12:00:00 AM,2003,2004,,0,,
F603,E24726,E24726,LEM,FOOD & BEVERAGE ASSOCIATION OF SAN DIEGO COUNTY,,12/28/2002 12:00:00 AM,2003,2004,,0,,
F603,E00009,E00009,LEM,AGRICULTURAL COUNCIL OF CALIFORNIA,,12/30/2002 12:00:00 AM,2003,2004,,0,,
F603,E00582,E00582,BUS,LOS ANGELES COUNTY / CHIEF ADMINISTRATIVE OFFICE,,12/11/2002 12:00:00 AM,2003,2004,,0,,
F603,E24587,E24587,LEM,LOS ANGELES COUNTY / DISTRICT ATTORNEY'S OFFICE,,12/31/2002 12:00:00 AM,2003,2004,,0,1/1/2003 12:00:00 AM,
F603,E00352,E00352,LEM,ChevronTexaco Corporation and its subsidiaries,,5/2/2003 12:00:00 AM,2003,2004,,3,,
F603,E24609,E24609,LEM,"United Farm Workers of America, AFL-CIO",,12/31/2002 12:00:00 AM,2003,2004,,0,,
F603,C27533,C27533,LEM,Verizon Wireless,,12/31/2002 12:00:00 AM,2003,2004,,0,1/1/2003 12:00:00 AM,
F603,C27533,C27533,LEM,Verizon Wireless,,12/31/2002 12:00:00 AM,2003,2004,,1,1/1/2003 12:00:00 AM,
F603,E23915,E23915,LEM,LEAGUE OF WOMEN VOTERS OF CALIFORNIA,,12/31/2002 12:00:00 AM,2003,2004,,0,,
F603,E20843,E20843,LEM,"WASTE MANAGEMENT, INC. & AFFILIATED ENTITIES",,12/19/2002 12:00:00 AM,2003,2004,,1,,
F603,E24740,E24740,LEM,CALIFORNIA NETWORK OF EDUCATIONAL CHARTERS (CANEC),,1/31/2003 12:00:00 AM,2003,2004,,0,1/1/2003 12:00:00 AM,
F603,E23915,E23915,LEM,LEAGUE OF WOMEN VOTERS OF CALIFORNIA,,6/19/2003 12:00:00 AM,2003,2004,,1,,
F603,E00352,E00352,LEM,ChevronTexaco Corporation and its subsidiaries,,12/17/2002 12:00:00 AM,2003,2004,,1,,
F603,1222995,1222995,LEM,TAKEDA PHARMACEUTICALS AMERICA,,2/28/2003 12:00:00 AM,2003,2004,,0,,
F603,1245875,1245875,LEM,PURDUE PHARMA L.P.,,3/6/2003 12:00:00 AM,2003,2004,,0,,
F603,E01068,E01068,LEM,"MERCK & CO., INC. including MERCK HUMAN HEALTH DIVISION and MEDCO HEALTH SOLUTIONS INC. ('MEDCO HEALTH') AND MEDCO CAL",,12/24/2002 12:00:00 AM,2003,2004,,1,,
F603,1257938,1257938,LEM,"MEDCO HEALTH SOLUTIONS, INC.",,8/28/2003 12:00:00 AM,2003,2004,,0,,
F603,C26733,C26733,LEM,IBM CORPORATION,,12/31/2003 12:00:00 AM,2003,2004,,6,,
F603,C26733,C26733,LEM,IBM CORPORATION,,12/31/2003 12:00:00 AM,2003,2004,,7,,
F603,E00789,E00789,LEM,California State Council of Service Employees E00789,,1/15/2004 12:00:00 AM,2003,2004,,6,1/1/1990 12:00:00 AM,
F603,E01348,E01348,LEM,California Faculty Association,,1/29/2004 12:00:00 AM,2003,2004,,2,,
F603,E21822,E21822,LEM,CALIFORNIA BUSINESS ALLIANCE,,5/12/2003 12:00:00 AM,2003,2004,,0,,
F603,E01982,E01982,LEM,PACIFIC GAS AND ELECTRIC COMPANY,,12/22/2002 12:00:00 AM,2003,2004,,1,,
F603,E00259,E00259,LEM,California Nurses Association,,5/19/2003 12:00:00 AM,2001,2002,,4,,
F603,E00259,E00259,LEM,California Nurses Association,,5/19/2003 12:00:00 AM,2003,2004,,3,,
F603,E24542,E24542,LEM,The Nature Conservancy,,5/20/2003 12:00:00 AM,2003,2004,,0,4/1/2003 12:00:00 AM,
F603,1237027,1237027,LEM,VALERO ENERGY CORPORATION,,12/24/2002 12:00:00 AM,2003,2004,,1,,
F603,E22652,E22652,LEM,California Association of Health Plans,,5/10/2004 12:00:00 AM,2003,2004,,2,1/1/2003 12:00:00 AM,
F603,E21972,E21972,LEM,American Heart Association,,8/23/2004 12:00:00 AM,2003,2004,,2,,
F603,E01982,E01982,LEM,PACIFIC GAS AND ELECTRIC COMPANY,,8/25/2004 12:00:00 AM,2003,2004,,6,,
F603,E24747,E24747,LEM,WESTERN STATES PETROLEUM ASSOCIATION,,12/24/2002 12:00:00 AM,2003,2004,,1,,
F603,E00259,E00259,LEM,California Nurses Association,,5/8/2003 12:00:00 AM,2003,2004,,2,,
F603,E24747,E24747,LEM,WESTERN STATES PETROLEUM ASSOCIATION,,1/30/2004 12:00:00 AM,2003,2004,,2,,
F603,E01348,E01348,LEM,California Faculty Association,,2/3/2004 12:00:00 AM,2003,2004,,3,,
F603,C26733,C26733,LEM,IBM CORPORATION,,12/31/2003 12:00:00 AM,2003,2004,,8,,
F603,1244013,1244013,LEM,National Council of La Raza,,11/27/2002 12:00:00 AM,2003,2004,,1,,
F603,E00397,E00397,LEM,CALIFORNIA STATE ASSOCIATION OF COUNTIES,,3/15/2004 12:00:00 AM,2003,2004,,1,,
F603,E24756,E24756,LEM,"California Rural Legal Assistance Foundation, Inc.",,5/12/2004 12:00:00 AM,2003,2004,,1,,
F603,E24756,E24756,LEM,"California Rural Legal Assistance Foundation, Inc.",,5/19/2004 12:00:00 AM,2003,2004,,2,,
F603,E22568,E22568,LEM,California State Council of Laborers,,6/7/2004 12:00:00 AM,2003,2004,,1,,
F603,E22568,E22568,LEM,California State Council of Laborers,,6/7/2004 12:00:00 AM,2003,2004,,2,,
F603,C28289,C28289,LEM,"California Correctional Supervisors Organization, Inc.",,9/10/2004 12:00:00 AM,2003,2004,,2,,
F603,E00053,E00053,LEM,CALIFORNIA FEDERATION OF REPUBLICAN WOMEN,,11/1/2004 12:00:00 AM,2005,2006,,0,,
F603,E24727,E24727,LEM,CALIFORNIA DENTAL ASSOCIATION AND ITS WHOLLY OWNED SUBSIDIARIES,,10/27/2004 12:00:00 AM,2003,2004,,1,,
F603,E01852,E01852,LEM,HSBC-GR Corp. (AKA HSBC NORTH AMERICA),,11/12/2004 12:00:00 AM,2003,2004,,1,,
F603,E24727,E24727,LEM,CALIFORNIA DENTAL ASSOCIATION AND ITS WHOLLY OWNED SUBSIDIARIES,,11/18/2004 12:00:00 AM,2003,2004,,2,,
F603,E22678,E22678,LEM,GROCERY MANUFACTURERS OF AMERICA,,11/19/2004 12:00:00 AM,2005,2006,,0,,
F603,E00051,E00051,LEM,ASSOCIATION OF CALIFORNIA SCHOOL ADMINISTRATORS,,12/20/2002 12:00:00 AM,2003,2004,,3,,
F603,E24587,1261663,LEM,COUNTY OF LOS ANGELES DISTRICT ATTORNEY'S OFFICE,,1/27/2004 12:00:00 AM,2003,2004,,0,1/1/2004 12:00:00 AM,1/1/2004 12:00:00 AM
F603,1222699,1222699,LEM,CRESTWOOD BEHAVIORAL HEALTH INC.,,12/16/2002 12:00:00 AM,2003,2004,,0,,
F603,E00169,E00169,LEM,CALIFORNIA CHAMBER OF COMMERCE,,11/1/2002 12:00:00 AM,2003,2004,,0,11/1/2002 12:00:00 AM,
F603,E01997,E01997,LEM,COUNTY WELFARE DIRECTORS ASSOCIATION OF CALIFORNIA (CWDA),,12/30/2002 12:00:00 AM,2003,2004,,0,,
F603,E24603,E24603,LEM,SACRAMENTO METROPOLITAN AIR QUALITY MANAGEMENT DISTRICT,,12/30/2002 12:00:00 AM,2003,2004,,0,,
F603,E21121,E21121,LEM,GlaxoSmithKline,,12/30/2002 12:00:00 AM,2003,2004,,0,1/1/2003 12:00:00 AM,
F603,E24576,E24576,LEM,Wyeth Pharmaceuticals,,12/30/2002 12:00:00 AM,2003,2004,,0,1/1/2003 12:00:00 AM,
F603,C24915,C24915,LEM,Molina Healthcare of California,,12/30/2002 12:00:00 AM,2003,2004,,0,1/1/2003 12:00:00 AM,
F603,C24788,C24788,LEM,Cellular Carriers Association of CA,,12/30/2002 12:00:00 AM,2003,2004,,0,1/1/2003 12:00:00 AM,
F603,C26733,C26733,LEM,IBM CORPORATION,,2/26/2003 12:00:00 AM,2003,2004,,0,3/1/2003 12:00:00 AM,
F603,E24609,E24609,LEM,"United Farm Workers of America, AFL-CIO",,2/27/2004 12:00:00 AM,2001,2002,,2,,
F603,C25836,C25836,LEM,COSTCO WHOLESALE,,1/14/2004 12:00:00 AM,2003,2004,,0,1/14/2004 12:00:00 AM,
F603,E00066,E00066,LEM,BANK OF AMERICA CORPORATION/BANK OF AMERICA NA,,6/16/2004 12:00:00 AM,2003,2004,,1,,
F603,1245790,1245790,LEM,The Sierra Fund,,7/13/2004 12:00:00 AM,2003,2004,,0,6/1/2004 12:00:00 AM,
F603,E00663,E00663,LEM,Pacific Telesis Group and Its Affiliates,,12/19/2002 12:00:00 AM,2003,2004,,3,,
